Date,Zone,Trigger,Elevation,Aspect,R-Size,D-Size
2/25/22,North San Juan,N,>TL,N,R2,D2
2/25/22,North San Juan,N,>TL,N,R2,D2
2/25/22,North San Juan,N,>TL,E,R2,D2
2/25/22,North San Juan,N,TL,N,R2,D2
2/25/22,South San Juan,N,<TL,NW,R2,D2
2/25/22,South San Juan,N,<TL,NW,R2,D2
2/25/22,Sawatch,N,>TL,SE,R2,D2
2/25/22,Aspen,N,<TL,NE,R2,D1.5
2/25/22,South San Juan,AM,<TL,NW,R2,D2
2/25/22,North San Juan,N,TL,NE,R3,D2.5
2/26/22,North San Juan,N,>TL,N,R2,D2
2/26/22,Steamboat & Flat Tops,AM,,,R1,D1
2/26/22,North San Juan,N,<TL,NW,R1,D1.5
2/26/22,North San Juan,N,<TL,NW,R1,D1.5
2/26/22,North San Juan,N,<TL,NW,R1,D1.5
2/26/22,Front Range,N,>TL,NE,R2,D2
2/26/22,South San Juan,AS,<TL,NE,R3,D2.5
2/26/22,South San Juan,AS,<TL,N,R1,D1
2/26/22,Front Range,U,>TL,S,R2,D2
2/26/22,Grand Mesa,U,<TL,NE,,
2/26/22,Grand Mesa,AS,<TL,NE,R2,D2
2/26/22,Grand Mesa,AM,TL,,,
2/26/22,Grand Mesa,AM,TL,,,
2/26/22,Aspen,N,<TL,N,,D1
2/26/22,North San Juan,N,<TL,W,R1,D1
2/26/22,North San Juan,U,<TL,W,R2,D2
2/26/22,Vail & Summit County,N,<TL,E,R1,D1.5
2/26/22,Gunnison,N,TL,E,,D2
2/26/22,Front Range,AS,>TL,E,R1,D1
2/26/22,Gunnison,AS,<TL,NE,R1,D1.5
2/26/22,Aspen,N,TL,NE,R2,D1.5
2/26/22,Aspen,N,,E,R1,D1.5
2/26/22,Steamboat & Flat Tops,N,<TL,E,R1,D1
2/26/22,Front Range,N,>TL,E,R2,D2
2/26/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1
2/26/22,Sawatch,AM,TL,SE,R2,D2
2/26/22,South San Juan,AM,>TL,N,R1,D2
2/26/22,South San Juan,AM,>TL,N,R1,D2
2/26/22,North San Juan,N,>TL,E,R2,D2
2/26/22,North San Juan,N,<TL,W,R1,D1.5
2/26/22,North San Juan,N,<TL,W,R1,D1.5
2/26/22,North San Juan,N,<TL,W,R1,D1.5
2/26/22,North San Juan,N,<TL,W,R1,D1.5
2/26/22,North San Juan,N,>TL,N,R1,D1.5
2/26/22,North San Juan,N,>TL,N,R1,D1.5
2/26/22,UNK,AR,>TL,NE,R1,D1
2/27/22,Vail & Summit County,N,>TL,E,R2,D2
2/27/22,Vail & Summit County,N,>TL,E,R2,D2
2/27/22,South San Juan,AM,<TL,E,R2,D1.5
2/27/22,Vail & Summit County,AS,TL,E,R2,D2
2/27/22,Front Range,AS,>TL,NW,R2,D2
2/27/22,Vail & Summit County,N,>TL,E,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,E,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,E,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,,R1,D2
2/27/22,Vail & Summit County,N,>TL,NE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,NE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,NE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,S,R1,D1
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Aspen,N,<TL,NE,R2,D1.5
2/27/22,Sawatch,N,>TL,E,R1,D1
2/27/22,Aspen,N,>TL,SE,R2,D1
2/27/22,Aspen,N,TL,E,R2,D1.5
2/27/22,Vail & Summit County,N,>TL,SW,R2,D2
2/27/22,Vail & Summit County,N,TL,SW,R1,D1
2/27/22,Vail & Summit County,N,TL,SW,R1,D1
2/27/22,Aspen,N,<TL,S,R1,D1
2/27/22,Aspen,N,<TL,S,R1,D1
2/27/22,Aspen,N,<TL,S,R1,D1
2/27/22,Aspen,N,<TL,S,R1,D1
2/27/22,Aspen,N,<TL,S,R1,D1
2/27/22,Vail & Summit County,AS,TL,NE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,SE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,SE,R1,D1.5
2/27/22,Vail & Summit County,N,>TL,SE,R1,D1.5
2/27/22,Gunnison,AS,<TL,W,R1,D1.5
2/27/22,Gunnison,N,>TL,NE,R1,D1.5
2/27/22,Gunnison,AM,TL,W,R1,D1.5
2/27/22,Steamboat & Flat Tops,AS,<TL,NW,R2,D1.5
2/27/22,Gunnison,AM,<TL,E,R1,D1
2/27/22,Gunnison,AS,<TL,NE,,D2
2/27/22,Aspen,N,<TL,N,R2,D1.5
2/27/22,South San Juan,AM,<TL,N,,D2
2/27/22,Vail & Summit County,U,<TL,E,R3,D1.5
2/28/22,Gunnison,N,TL,SW,R1,D1
2/28/22,Gunnison,U,TL,NE,R1,D1
2/28/22,Aspen,N,<TL,NW,R3,D1.5
2/28/22,Aspen,N,<TL,NW,R3,D1.5
2/28/22,Gunnison,AS,>TL,S,R2,D2
2/28/22,Vail & Summit County,N,>TL,SE,R1,D1.5
2/28/22,Aspen,AS,>TL,E,R1,D1.5
2/28/22,Gunnison,N,TL,NE,R2,D2
2/28/22,Gunnison,N,TL,NE,R2,D2
2/28/22,Gunnison,N,TL,NE,R2,D2
2/28/22,Gunnison,N,TL,NE,R2,D2
2/28/22,Gunnison,N,TL,NE,R2,D2
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,N,,,R1,D1
2/28/22,Gunnison,AM,TL,E,R2,D2
2/28/22,North San Juan,AE,>TL,NE,R3,D2
2/28/22,North San Juan,N,>TL,NW,R1,D1
2/28/22,North San Juan,N,TL,N,R2,D2
2/28/22,North San Juan,N,>TL,N,R2,D2
2/28/22,North San Juan,N,<TL,NW,R1,D1.5
2/28/22,North San Juan,N,<TL,NW,R1,D1.5
2/28/22,Vail & Summit County,N,<TL,SE,R1,D1.5
2/28/22,Vail & Summit County,N,<TL,SE,R1,D1
2/28/22,Vail & Summit County,N,<TL,SE,R1,D1
2/28/22,Vail & Summit County,U,TL,NE,R1,D1.5
2/28/22,Front Range,AS,TL,E,R1,D1
2/28/22,Front Range,N,>TL,E,R1,D1.5
2/28/22,Vail & Summit County,N,TL,NW,R1,D1.5
2/28/22,Aspen,N,<TL,NE,R1,D2
2/28/22,Vail & Summit County,N,<TL,W,R2,D1.5
3/1/22,Front Range,N,>TL,NE,R1,D1.5
3/1/22,Gunnison,AM,<TL,N,R1,D1
3/1/22,Gunnison,AM,<TL,N,R1,D1
3/1/22,Gunnison,AM,<TL,N,R1,D1
3/1/22,Front Range,N,>TL,E,R1,D1
3/1/22,North San Juan,AS,>TL,SE,R2,D1.5
3/1/22,Gunnison,AM,<TL,NW,R3,D2
3/1/22,North San Juan,AS,TL,E,R1,D1.5
3/1/22,North San Juan,AS,TL,E,R1,D1.5
3/1/22,North San Juan,AS,TL,E,R1,D1.5
3/1/22,North San Juan,AS,TL,E,R1,D1.5
3/1/22,Aspen,N,<TL,W,R1,D1
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,<TL,SE,R1,D1.5
3/1/22,Aspen,N,TL,NW,R1,D1
3/1/22,Aspen,N,<TL,E,R1,D1
3/1/22,Aspen,N,<TL,NE,R2,D2
3/1/22,Aspen,N,<TL,NE,R2,D2
3/1/22,Aspen,N,<TL,NE,R2,D2
3/1/22,Aspen,N,<TL,N,R1,D1
3/1/22,Aspen,N,<TL,N,R1,D1
3/1/22,Aspen,N,<TL,SE,R2,D2
3/1/22,Aspen,N,<TL,SE,R2,D2
3/1/22,Aspen,N,TL,SE,,D1
3/1/22,Aspen,N,TL,SE,,D1
3/1/22,Aspen,N,TL,SE,,D1
3/1/22,Aspen,N,TL,SE,,D1
3/1/22,Aspen,N,TL,SW,R1,D1.5
3/1/22,Gunnison,N,TL,N,R2,D2
3/1/22,Gunnison,N,TL,W,,D1.5
3/1/22,Steamboat & Flat Tops,N,<TL,SW,R1,D1
3/1/22,Grand Mesa,AV,,NE,R2,D1.5
3/1/22,Vail & Summit County,U,,W,R3,D2.5
3/2/22,Gunnison,N,TL,W,R1,D1.5
3/2/22,Gunnison,N,>TL,W,R2,D2
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Gunnison,N,TL,SW,R1,D1.5
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,>TL,SE,R1,D1
3/2/22,Aspen,N,<TL,NE,R2,D1
3/2/22,Sawatch,N,<TL,E,R1,D1
3/2/22,Vail & Summit County,N,>TL,W,R1,D1
3/2/22,Vail & Summit County,N,>TL,W,R1,D1
3/2/22,Vail & Summit County,N,>TL,W,R1,D1
3/2/22,Gunnison,N,<TL,NE,R1,D2
3/2/22,Gunnison,N,>TL,W,R1,D1
3/2/22,Steamboat & Flat Tops,AS,<TL,NW,R1,D1
3/2/22,Aspen,N,<TL,E,R1,D2
3/3/22,Aspen,AS,<TL,E,R3,D2
3/3/22,South San Juan,N,<TL,W,R2,D2
3/3/22,South San Juan,N,<TL,W,R2,D2
3/3/22,North San Juan,AS,TL,E,R3,D2
3/3/22,Gunnison,N,All,W,,D1.5
3/3/22,North San Juan,N,>TL,SW,R1,D1
3/3/22,Vail & Summit County,N,,E,R1,D1
3/3/22,Aspen,AS,<TL,SE,R2,D2.5
3/3/22,Aspen,N,<TL,E,R1,D1.5
3/4/22,Gunnison,AS,<TL,NE,R1,D1
3/4/22,Gunnison,AS,<TL,NE,R1,D1.5
3/4/22,Gunnison,AM,TL,SE,R3,D2
3/5/22,South San Juan,AS,TL,NE,R1,D1
3/5/22,Vail & Summit County,AS,TL,NE,R1,D1
3/5/22,Vail & Summit County,AS,TL,NE,R1,D1
3/5/22,Front Range,U,<TL,N,R1,D1
3/5/22,Sawatch,AS,>TL,S,R2,D2
3/5/22,Gunnison,AI,<TL,NE,R2,D1.5
3/5/22,Vail & Summit County,N,>TL,E,R1,D1.5
3/5/22,Aspen,N,<TL,N,R2,D1.5
3/5/22,UNK,N,<TL,S,R1,D1
3/6/22,North San Juan,N,>TL,NE,R2,D2
3/6/22,Front Range,AS,>TL,NE,R1,D1.5
3/6/22,North San Juan,N,<TL,NW,R2,D2
3/6/22,North San Juan,N,>TL,NE,R1,D1
3/6/22,South San Juan,N,>TL,NW,R2,D2
3/6/22,South San Juan,N,>TL,NW,R1,D2
3/6/22,South San Juan,N,TL,E,R1,D1.5
3/6/22,South San Juan,N,<TL,NW,R1,D1.5
3/6/22,South San Juan,N,<TL,NW,R1,D1.5
3/6/22,South San Juan,N,TL,SE,R1,D1.5
3/6/22,South San Juan,N,TL,SE,R1,D1.5
3/6/22,North San Juan,N,>TL,NE,R1,D1.5
3/6/22,Grand Mesa,AE,<TL,NW,R1,D1
3/6/22,Grand Mesa,AE,<TL,N,R2,D1.5
3/6/22,Grand Mesa,AE,<TL,N,R2,D1.5
3/6/22,Grand Mesa,AE,<TL,N,R1,D1
3/6/22,Grand Mesa,AE,<TL,N,R1,D1
3/6/22,Grand Mesa,AE,<TL,NW,R1,D1
3/7/22,Vail & Summit County,AS,>TL,E,R1,D1.5
3/7/22,Vail & Summit County,AS,>TL,E,R1,D1
3/7/22,Gunnison,N,<TL,E,R1,D1
3/7/22,Gunnison,N,<TL,E,R1,D1
3/7/22,Gunnison,N,<TL,N,R2,D1
3/7/22,South San Juan,AS,TL,NE,R1,D1.5
3/7/22,Aspen,AS,<TL,NE,R1,D1
3/7/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1
3/7/22,Front Range,N,>TL,NE,,D2
3/7/22,Gunnison,N,TL,NE,R1,D1
3/7/22,South San Juan,N,<TL,NW,,D1
3/7/22,North San Juan,AS,<TL,N,R1,D1
3/7/22,Gunnison,AS,TL,E,R2,D2
3/7/22,Gunnison,N,<TL,NE,R2,D1.5
3/8/22,Aspen,AS,<TL,E,R1,D1.5
3/8/22,North San Juan,AS,<TL,N,R2,D2
3/8/22,Gunnison,N,>TL,SE,R1,D1
3/8/22,Vail & Summit County,N,>TL,E,R2,D2
3/8/22,South San Juan,N,TL,NE,R2,D2
3/8/22,North San Juan,AS,>TL,E,R1,D1.5
3/8/22,North San Juan,N,>TL,NE,R2,D2
3/8/22,Grand Mesa,N,<TL,NE,R3,D2
3/8/22,Vail & Summit County,N,TL,NW,R2,D1.5
3/8/22,North San Juan,AS,TL,NE,R2,D2
3/8/22,North San Juan,AS,>TL,NW,R1,D1
3/8/22,North San Juan,AS,>TL,N,R1,D1
3/8/22,Gunnison,N,>TL,NE,R1,D1
3/8/22,Gunnison,N,>TL,NE,R1,D1
3/8/22,Gunnison,N,>TL,E,R1,D1.5
3/8/22,Gunnison,N,>TL,E,R1,D2
3/8/22,Gunnison,N,>TL,S,R1,D1
3/8/22,Gunnison,AS,<TL,N,R2,D1.5
3/8/22,Grand Mesa,N,TL,E,R1,D1
3/8/22,Gunnison,N,TL,E,R1,D1
3/8/22,Gunnison,N,>TL,E,R1,D1.5
3/8/22,Gunnison,N,>TL,E,R1,D1.5
3/8/22,Aspen,AS,TL,S,R2,D2
3/8/22,Aspen,AS,TL,NW,R3,D3
3/8/22,Aspen,N,>TL,N,R3,D2.5
3/8/22,Aspen,N,>TL,E,R2,D2.5
3/9/22,North San Juan,N,>TL,N,R2,D2.5
3/9/22,Vail & Summit County,N,<TL,E,R1,D1
3/9/22,Vail & Summit County,N,<TL,E,R1,D1
3/9/22,Vail & Summit County,N,<TL,E,R1,D1
3/9/22,Vail & Summit County,N,<TL,E,R1,D1
3/9/22,Aspen,N,>TL,E,,D2
3/9/22,Gunnison,N,>TL,S,,D2
3/9/22,Aspen,N,>TL,S,,D2
3/9/22,North San Juan,N,>TL,N,R3,D2
3/9/22,Gunnison,N,>TL,E,,D2
3/9/22,Aspen,U,>TL,E,,D1
3/9/22,Aspen,U,>TL,E,,D1
3/9/22,Aspen,U,>TL,E,,D1
3/9/22,North San Juan,N,>TL,E,R2,D2
3/9/22,North San Juan,N,>TL,N,R2,D2
3/9/22,North San Juan,N,>TL,NE,R2,D1.5
3/9/22,North San Juan,N,>TL,NW,R2,D2.5
3/9/22,Aspen,N,>TL,E,,D1
3/9/22,Aspen,N,>TL,E,,D1
3/9/22,Aspen,N,>TL,E,,D1
3/9/22,North San Juan,N,>TL,NE,R1,D2
3/10/22,Sawatch,N,>TL,E,R1,D1
3/10/22,South San Juan,N,<TL,NE,R1,D1.5
3/10/22,South San Juan,N,<TL,NE,R1,D1.5
3/10/22,South San Juan,N,<TL,E,R1,D1.5
3/10/22,South San Juan,N,<TL,E,R1,D1.5
3/10/22,Sawatch,N,>TL,NE,R1,D1
3/10/22,North San Juan,AS,<TL,W,R2,D1.5
3/10/22,North San Juan,AS,<TL,NE,R2,D2
3/10/22,Sawatch,AS,TL,NE,R3,D2
3/10/22,Front Range,N,>TL,E,R1,D1
3/10/22,North San Juan,N,>TL,NE,R2,D2.5
3/10/22,North San Juan,N,>TL,E,R1,D1.5
3/10/22,North San Juan,N,>TL,N,R1,D2
3/10/22,North San Juan,N,>TL,E,R2,D2
3/10/22,Gunnison,N,>TL,SW,R1,D1.5
3/10/22,Gunnison,N,>TL,NE,R1,D1.5
3/10/22,Gunnison,N,>TL,NE,R1,D1.5
3/10/22,South San Juan,N,>TL,E,R1,D1.5
3/10/22,South San Juan,N,>TL,NE,R1,D1.5
3/10/22,South San Juan,N,TL,N,R1,D1.5
3/10/22,South San Juan,N,TL,NW,R1,D2
3/10/22,South San Juan,N,<TL,E,R1,D1
3/10/22,South San Juan,N,<TL,E,R1,D1
3/10/22,South San Juan,N,<TL,E,R1,D1
3/10/22,South San Juan,N,<TL,E,R1,D1
3/10/22,North San Juan,AS,<TL,N,R1,D1
3/10/22,Front Range,AX,TL,N,R2,D2
3/10/22,Front Range,AX,TL,E,R2,D2
3/10/22,Front Range,AX,TL,N,R2,D2
3/10/22,Front Range,AX,TL,N,R2,D2
3/10/22,Front Range,AX,TL,N,R2,D1.5
3/10/22,Front Range,AX,TL,N,R2,D2
3/11/22,North San Juan,N,TL,NE,R3,D2
3/11/22,North San Juan,N,>TL,SE,R2,D1.5
3/11/22,South San Juan,N,>TL,SE,R1,D1.5
3/11/22,South San Juan,N,>TL,SE,R1,D1.5
3/11/22,South San Juan,N,>TL,SE,R1,D1.5
3/11/22,North San Juan,N,>TL,NE,R2,D2
3/11/22,UNK,N,>TL,NE,,D2
3/11/22,Grand Mesa,AM,TL,N,R3,D2
3/11/22,North San Juan,N,>TL,E,R2,D2.5
3/11/22,Gunnison,N,>TL,NE,R1,D1.5
3/11/22,South San Juan,N,TL,NE,R3,D2
3/11/22,South San Juan,N,<TL,NE,R1,D1.5
3/11/22,North San Juan,N,>TL,E,R2,D2.5
3/11/22,South San Juan,N,TL,SE,R2,D2
3/11/22,South San Juan,N,<TL,N,R2,D1
3/11/22,Gunnison,N,>TL,NE,R1,D1
3/11/22,Gunnison,N,>TL,NE,R1,D1
3/11/22,Gunnison,N,>TL,NE,R1,D1
3/11/22,Gunnison,N,TL,E,R2,D2
3/11/22,Gunnison,N,>TL,NE,R1,D1.5
3/11/22,Gunnison,N,TL,N,R3,D2.5
3/11/22,Gunnison,N,TL,S,R2,D2
3/11/22,Gunnison,AS,<TL,S,R1,D1
3/11/22,Gunnison,AS,TL,S,R2,D2
3/11/22,Gunnison,N,>TL,SE,R2,D2
3/11/22,Sawatch,N,>TL,NE,R1,D1.5
3/11/22,Aspen,N,>TL,S,R1,D1
3/11/22,South San Juan,N,TL,E,R1,D1.5
3/11/22,South San Juan,N,TL,E,R1,D1.5
3/11/22,South San Juan,N,TL,E,R1,D1.5
3/11/22,North San Juan,AL,,NW,R1,D1
3/11/22,North San Juan,AL,<TL,N,R1,D1
3/11/22,North San Juan,AL,<TL,N,R1,D1
3/11/22,North San Juan,AE,<TL,SW,R1,D1
3/11/22,South San Juan,N,<TL,E,R1,D1
3/11/22,South San Juan,N,<TL,E,R1,D1
3/11/22,South San Juan,N,<TL,N,R1,D1
3/11/22,North San Juan,AE,<TL,SE,R1,D1
3/11/22,North San Juan,AE,<TL,E,R1,D1
3/12/22,Front Range,N,>TL,NW,R1,D1
3/12/22,Steamboat & Flat Tops,N,<TL,NE,R1,D1
3/12/22,Front Range,AS,<TL,SE,R1,D1
3/12/22,Vail & Summit County,N,>TL,NE,R2,D2
3/12/22,Steamboat & Flat Tops,AS,<TL,W,R1,D1
3/12/22,Gunnison,N,>TL,E,R3,D3
3/12/22,Gunnison,N,>TL,E,R2,D2.5
3/12/22,Gunnison,N,>TL,NE,R1,D1.5
3/12/22,Gunnison,N,>TL,SE,R2,D2
3/12/22,Gunnison,N,>TL,SE,R1,D1.5
3/12/22,Gunnison,N,<TL,S,,D1
3/12/22,Gunnison,N,>TL,SE,R2,D2
3/12/22,Gunnison,N,>TL,NE,R3,D2.5
3/12/22,Vail & Summit County,AI,>TL,SE,,D2
3/12/22,South San Juan,N,<TL,SW,R1,D1.5
3/12/22,South San Juan,N,<TL,SW,R1,D1.5
3/12/22,South San Juan,N,<TL,SW,R1,D1.5
3/12/22,South San Juan,N,<TL,SW,R1,D1.5
3/12/22,Front Range,N,>TL,SE,R1,D2
3/12/22,Front Range,N,>TL,E,R2,D1.5
3/12/22,Sawatch,AM,TL,N,R2,D2
3/12/22,Vail & Summit County,N,>TL,E,R2,D2
3/12/22,Vail & Summit County,N,>TL,E,R2,D2
3/12/22,Front Range,N,>TL,E,R1,D1
3/12/22,North San Juan,N,>TL,S,R2,D2
3/12/22,South San Juan,N,>TL,SW,,D1.5
3/12/22,North San Juan,N,>TL,SE,R1,D1
3/12/22,North San Juan,N,>TL,S,R1,D1.5
3/12/22,Vail & Summit County,N,TL,E,R2,D1.5
3/12/22,Vail & Summit County,N,TL,E,R2,D1.5
3/12/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1.5
3/12/22,North San Juan,AS,<TL,NW,R1,D1.5
3/12/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1.5
3/12/22,North San Juan,N,>TL,SE,R1,D2
3/13/22,Sawatch,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,>TL,E,R2,D2.5
3/13/22,Gunnison,AM,TL,N,R1,D1
3/13/22,Aspen,AS,TL,NE,R2,D2
3/13/22,Front Range,N,<TL,S,,D1
3/13/22,Front Range,N,<TL,S,,D1
3/13/22,Vail & Summit County,N,TL,E,R2,D2
3/13/22,South San Juan,N,>TL,SE,R1,D2
3/13/22,North San Juan,AR,>TL,NE,R3,D2.5
3/13/22,Gunnison,U,<TL,E,R2,D1
3/13/22,Aspen,N,<TL,N,R1,D1.5
3/13/22,Gunnison,AO,<TL,NE,R1,D1.5
3/13/22,Gunnison,AS,<TL,NE,R2,D1.5
3/13/22,Vail & Summit County,N,>TL,SE,R2,D2.5
3/13/22,Vail & Summit County,U,TL,N,R2,D2
3/13/22,Vail & Summit County,N,TL,E,R1,D1
3/13/22,Steamboat & Flat Tops,AS,<TL,NE,R1,D1.5
3/13/22,North San Juan,U,>TL,NE,R3,D2.5
3/13/22,Steamboat & Flat Tops,AM,<TL,NW,R1,D1
3/13/22,Front Range,N,>TL,S,R1,D1
3/13/22,Steamboat & Flat Tops,U,,N,,D1
3/13/22,Steamboat & Flat Tops,U,,N,,D1
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,South San Juan,N,TL,E,R1,D1.5
3/13/22,Vail & Summit County,U,>TL,E,R3,D2
3/13/22,Front Range,N,>TL,E,R1,D1
3/13/22,Front Range,N,>TL,E,R1,D1
3/13/22,Front Range,N,>TL,E,R1,D1
3/13/22,Front Range,N,>TL,E,R1,D1
3/13/22,Front Range,N,>TL,E,R1,D1
3/13/22,Vail & Summit County,N,All,E,R2,D2
3/13/22,North San Juan,N,>TL,S,R1,D1.5
3/13/22,Vail & Summit County,N,TL,NE,R2,D2
3/13/22,South San Juan,N,<TL,W,R1,D1
3/13/22,South San Juan,N,<TL,W,R1,D1
3/13/22,South San Juan,N,<TL,W,R1,D1
3/13/22,South San Juan,N,<TL,W,R1,D1
3/13/22,Sawatch,N,<TL,NE,R1,D1.5
3/13/22,South San Juan,N,<TL,SE,R1,D1.5
3/13/22,South San Juan,N,<TL,E,R1,D1.5
3/13/22,South San Juan,N,<TL,SE,R1,D1.5
3/13/22,South San Juan,N,,SE,R1,D1.5
3/13/22,North San Juan,N,<TL,NW,R1,D1.5
3/13/22,North San Juan,N,<TL,W,R1,D1
3/14/22,Front Range,N,TL,SE,R1,D1
3/14/22,Aspen,N,TL,SE,R1,D1
3/14/22,Aspen,N,TL,SE,R1,D1
3/14/22,Aspen,N,TL,SE,R1,D1
3/14/22,Aspen,U,TL,E,R2,D2
3/14/22,Vail & Summit County,U,<TL,E,R1,D1.5
3/14/22,Grand Mesa,N,<TL,NE,R2,D1.5
3/14/22,Grand Mesa,N,<TL,NE,R2,D1.5
3/14/22,Vail & Summit County,N,>TL,SW,R1,D1.5
3/14/22,South San Juan,N,>TL,SW,R1,D1.5
3/14/22,South San Juan,N,>TL,SW,R1,D1.5
3/14/22,South San Juan,N,>TL,SW,R1,D1.5
3/14/22,Vail & Summit County,AS,>TL,SE,R2,D2
3/14/22,North San Juan,AS,<TL,NE,R1,D1.5
3/14/22,Aspen,AS,>TL,SE,R1,D1
3/14/22,Aspen,AS,>TL,SE,R1,D1
3/14/22,Vail & Summit County,AE,>TL,E,R3,D2
3/14/22,Vail & Summit County,AS,>TL,SE,R1,D1.5
3/14/22,Front Range,N,>TL,SE,R1,D1.5
3/14/22,Front Range,AS,<TL,N,R1,D1
3/15/22,Vail & Summit County,AS,>TL,E,R2,D2
3/15/22,Gunnison,N,TL,S,R2,D1.5
3/15/22,Gunnison,N,<TL,S,R2,D2
3/15/22,Grand Mesa,AS,<TL,E,R1,D1
3/15/22,Grand Mesa,AS,<TL,E,R1,D1
3/15/22,Grand Mesa,AS,<TL,E,R1,D1
3/15/22,Grand Mesa,AS,<TL,E,R1,D1
3/15/22,North San Juan,N,>TL,E,R2,D2
3/15/22,North San Juan,N,>TL,N,R1,D1.5
3/15/22,North San Juan,N,>TL,NW,R2,D2
3/15/22,North San Juan,N,>TL,N,R2,D2
3/16/22,Front Range,N,>TL,NE,R2,D2
3/16/22,Vail & Summit County,AS,<TL,W,R1,D1.5
3/16/22,Front Range,U,>TL,E,R2,D2
3/16/22,Aspen,N,>TL,SE,R1,D1.5
3/16/22,Steamboat & Flat Tops,N,<TL,N,R1,D1
3/16/22,Aspen,N,<TL,E,R2,D2
3/16/22,Vail & Summit County,N,<TL,SE,R1,D1
3/16/22,Aspen,AS,<TL,NE,R2,D1
3/17/22,Aspen,AS,TL,NE,R1,D1
3/17/22,North San Juan,AS,<TL,E,,D2
3/17/22,North San Juan,AS,<TL,E,,D1.5
3/17/22,North San Juan,N,<TL,NE,,D1.5
3/17/22,North San Juan,N,TL,NE,R1,D1.5
3/17/22,Front Range,N,<TL,W,R1,D1.5
3/17/22,Front Range,AS,<TL,W,R1,D1.5
3/17/22,Grand Mesa,N,TL,N,R2,D1.5
3/17/22,Vail & Summit County,N,>TL,E,,D1.5
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,Sawatch,N,>TL,E,R1,D1
3/17/22,South San Juan,AM,>TL,N,R2,D2
3/17/22,Aspen,N,>TL,E,R1,D2
3/17/22,Aspen,N,>TL,E,R1,D2
3/17/22,Grand Mesa,N,<TL,NW,R1,D1
3/17/22,North San Juan,AR,>TL,NW,R3,D2.5
